0.40074,20,49.907,68,0.266073529,
0.80593,81,100.5,101,0.004950495,
0.81544,597,732.12,834,0.122158273,
0.95385,124,130,130,0,
0.65187,27,41.419,96,0.568552083,
0.34765,23,66.159,80,0.1730125,
0.84193,44,52.261,67,0.219985075,
0.86211,47,54.518,59,0.075966102,
0.69872,36,51.523,52,0.009173077,
0.65187,24,36.817,93,0.60411828,
0.38179,23,60.243,102,0.409382353,
0.85937,48,55.855,69,0.190507246,
0.96078,51,53.082,82,0.352658537,
0.91441,55,60.148,58,0.037034483,
0.90549,73,80.62,94,0.142340426,
0.9145,82,89.667,139,0.354913669,
0.7845,41,52.262,121,0.568082645,
0.91198,64,70.177,70,0.002528571,
0.50615,35,69.149,63,0.097603175,
0.79123,31,39.18,63,0.378095238,
0.8402,45,53.559,75,0.28588,
0.90543,59,65.163,87,0.251,
0.46698,30,64.243,54,0.189685185,
0.47213,29,61.424,61,0.00695082,
0.64443,35,54.312,54,0.005777778,
0.95927,77,80.269,85,0.055658824,
0.91085,60,65.872,69,0.045333333,
0.40074,20,49.907,190,0.737331579,
0.27227,20,73.458,66,0.113,
0.95105,88,92.529,96,0.03615625,
0.47213,28,59.306,114,0.47977193,
0.82432,68,82.493,99,0.166737374,
0.7999,43,53.757,69,0.220913043,
0.58285,33,56.619,62,0.086790323,
0.28571,14,49,83,0.409638554,
0.9107,80,87.844,367,0.760643052,
0.91167,222,243.51,315,0.226952381,
0.59108,36,60.906,152,0.599302632,
0.64387,40,62.124,474,0.868936709,
0.93833,49,52.22,51,0.023921569,
0.86211,47,54.518,51,0.068980392,
0.88382,52,58.835,83,0.291144578,
0.89092,51,57.244,130,0.559661538,
0.83547,134,160.39,227,0.293436123,
0.79123,42,53.082,57,0.068736842,
0.25117,13,51.758,62,0.165193548,
0.87109,47,53.955,64,0.156953125,
0.93922,56,59.624,59,0.010576271,
0.64443,36,55.863,95,0.411968421,
0.88382,51,57.704,53,0.088754717,
0.93922,88,93.695,137,0.316094891,
0.88962,103,115.78,138,0.161014493,
0.89465,86,96.127,114,0.156780702,
0.83522,42,50.286,56,0.102035714,
0.86297,163,188.88,196,0.036326531,
0.34765,23,66.159,289,0.771076125,
0.88056,85,96.529,1533,0.937032616,
0.49773,30,60.274,95,0.365536842,
0.85614,67,78.259,163,0.519883436,
0.93506,47,50.264,53,0.051622642,
0.34765,22,63.282,66,0.041181818,
0.75457,42,55.661,56,0.006053571,
0.58657,33,56.259,66,0.147590909,
0.26085,14,53.67,53,0.012641509,
0.53134,33,62.107,53,0.171830189,
0.79705,137,171.88,146,0.177260274,
0.44349,27,60.88,110,0.446545455,
0.68731,41,59.653,62,0.037854839,
0.94479,62,65.623,62,0.058435484,
0.40074,19,47.412,98,0.516204082,
0.93692,54,57.636,54,0.067333333,
0.94355,54,57.231,55,0.040563636,
0.91085,60,65.872,93,0.291698925,
0.75569,35,46.315,51,0.091862745,
0.25467,19,74.605,262,0.715248092,
0.93922,75,79.854,83,0.037903614,
1,1542,1542,4964,0.689363417,
0.58285,27,46.324,115,0.597182609,
0.80593,147,182.4,163,0.119018405,
0.90522,148,163.5,177,0.076271186,
0.25467,17,66.752,78,0.144205128,
0.80539,43,53.39,92,0.419673913,
0.70085,42,59.927,58,0.033224138,
0.88962,110,123.65,130,0.048846154,
0.26962,22,81.595,298,0.726191275,
0.19451,9,46.27,105,0.559333333,
0.28571,13,45.5,88,0.482954545,
0.86779,47,54.16,76,0.287368421,
0.93544,62,66.279,83,0.201457831,
0.76337,68,89.079,117,0.238641026,
0.95927,60,62.547,82,0.237231707,
0.85141,56,65.773,71,0.073619718,
0.90584,71,78.38,108,0.274259259,
0.25467,6,23.56,116,0.796896552,
0.86297,142,164.55,380,0.566973684,
0.93043,67,72.01,102,0.294019608,
